Unnamed: 0,review_id,pseudo_author_id,author_name,review_text,review_rating,review_likes,author_app_version,review_timestamp,raw_word_count,length_type,length_type2,tokens
2401033,4ca2ecfb-3bd7-4844-b715-eff56f931024,800886533246478242603,Da*******ig,When you need a friend more than anything else,5,0,8.6.54.820,2021-08-26 21:09:21,9,Medium,Long,"['when', 'you', 'need', 'a', 'friend', 'more', 'than', 'anything', 'else']"
2377111,fed7408a-526e-4cd3-8a69-ba8576b13d28,256156471619912780755,Ru********as,Reduce the advertising.,2,0,8.6.46.886,2021-08-04 09:47:00,3,Very short,Short,"['reduce', 'the', 'advertising', '.']"
2458995,50a798da-d8d7-40c1-b60e-e86dbc046551,995683829949367403611,Un**********ou,Its the best,5,0,8.6.70.1102,2021-10-15 20:31:46,3,Very short,Short,"['its', 'the', 'best']"
2455868,a24bf2f0-4338-4013-b4f4-977a8a2970ca,290072140331264986714,Gi***Es,Love the app but I don't like that there is so much ads. I'm not trying to spend money to listen to free music🤣,4,0,8.6.68.1225,2021-10-12 22:48:56,24,Long,Long,"['love', 'the', 'app', 'but', 'i', 'don', ""'"", 't', 'like', 'that', 'there', 'is', 'so', 'much', 'ads', '.', 'i', ""'"", 'm', 'not', 'trying', 'to', 'spend', 'money', 'to', 'listen', 'to', 'free', '[UNK]']"
1808858,6616e1c3-27c7-4155-b89c-fed83f747bd7,627604272753335536528,A Google user,I love it,5,0,8.5.51.941,2020-04-02 20:38:00,3,Very short,Short,"['i', 'love', 'it']"
3150753,4f4b6a0b-1ac7-4e81-9f36-704eb61587c2,144049815776645094897,Mo**********ya,10/10 with the selection 👌,3,0,8.8.50.466,2023-07-11 20:58:14,5,Short,Short,"['10', '/', '10', 'with', 'the', 'selection', '[UNK]']"
1850719,9c10d37e-0e05-4ba3-b4ef-a092657a7e6f,125920558863348570165,Ga******as,Phenominal..,5,0,8.5.55.1105,2020-05-09 14:21:34,1,Very short,Short,"['ph', '##eno', '##mina', '##l', '.', '.']"
2295133,0dcd3fe1-046c-4bff-b80d-805c9212f0ca,106296384782039340279,Sh*******hi,Sound great and variety is good. Used to be an ad every few songs but now it's a song every few ads. Easier to personalize playlist through desk top browser than mobile unless you get premium.,2,0,8.6.28.700,2021-05-25 14:23:29,36,Long,Long,"['sound', 'great', 'and', 'variety', 'is', 'good', '.', 'used', 'to', 'be', 'an', 'ad', 'every', 'few', 'songs', 'but', 'now', 'it', ""'"", 's', 'a', 'song', 'every', 'few', 'ads', '.', 'easier', 'to', 'personal', '##ize', 'play', '##list', 'through', 'desk', 'top', 'browser', 'than', 'mobile', 'unless', 'you', 'get', 'premium', '.']"
2775183,facb46d8-5e94-49ff-b9fd-e0344ae8b003,151447102490766256766,Ed**************ro,The best lobe the platforms concept,5,0,,2022-07-13 10:23:58,6,Short,Short,"['the', 'best', 'lobe', 'the', 'platforms', 'concept']"
2901746,3cdb8de2-d299-4674-9a59-061849ceac6d,312672222769568800784,J****N,One of the best music apps I've used ever,5,0,8.7.86.422,2022-11-25 07:16:45,9,Medium,Long,"['one', 'of', 'the', 'best', 'music', 'apps', 'i', ""'"", 've', 'used', 'ever']"
3242304,d7486008-f4d6-46a3-9e49-a2d07600d403,334349880325213243421,he***********ro,O side,5,0,,2023-09-22 12:58:32,2,Very short,Short,"['o', 'side']"
3277963,6ed28150-d663-4e5e-abf7-431bfb6cb46b,502919654898765860419,Sh************ey,After the update the app has became useless for free users,1,0,8.8.76.667,2023-10-14 05:30:22,11,Long,Long,"['after', 'the', 'update', 'the', 'app', 'has', 'became', 'useless', 'for', 'free', 'users']"
3050828,df53b67b-d6f9-4e2e-96ea-d5390bfa773c,208594384662379929965,h****o,It's a shame that you paid for even the smallest work!!!,1,0,8.7.62.398,2023-05-12 11:47:43,11,Long,Long,"['it', ""'"", 's', 'a', 'shame', 'that', 'you', 'paid', 'for', 'even', 'the', 'smallest', 'work', '!', '!', '!']"
2829554,a82e1781-47fa-4397-85ae-07f02f2cf00f,208805171336913585111,Jo**********nt,Good selection of songs and podcast every day there is a good music.,5,0,,2022-09-04 14:50:41,13,Long,Long,"['good', 'selection', 'of', 'songs', 'and', 'podcast', 'every', 'day', 'there', 'is', 'a', 'good', 'music', '.']"
2880479,666ff5a5-ab71-46f4-bb52-843486ee11b4,208008146391654958420,Ri*************Jr,Love the service but the latest update broke every widget.,2,1,8.7.78.373,2022-10-31 18:33:28,10,Medium,Long,"['love', 'the', 'service', 'but', 'the', 'latest', 'update', 'broke', 'every', 'wi', '##dget', '.']"
2523852,84606409-ae67-46ee-b07b-dde9dd93db3f,742825781199730216494,Ve*******an,Nice aap super ❤️ excellent 👍,5,0,8.6.82.1113,2021-12-08 04:36:33,6,Short,Short,"['nice', 'aa', '##p', 'super', '[UNK]', 'excellent', '[UNK]']"
2230047,f0445a8d-56c9-4f7b-b81e-937d448793a1,614959595991824448248,Ri**********ia,"It's all good, you'll find every kind of music and all of them here, just that the ads are a little problem but I guess it's better than the other platforms",3,0,,2021-03-31 07:08:12,31,Long,Long,"['it', ""'"", 's', 'all', 'good', ',', 'you', ""'"", 'll', 'find', 'every', 'kind', 'of', 'music', 'and', 'all', 'of', 'them', 'here', ',', 'just', 'that', 'the', 'ads', 'are', 'a', 'little', 'problem', 'but', 'i', 'guess', 'it', ""'"", 's', 'better', 'than', 'the', 'other', 'platforms']"
2749348,5306884e-3583-46c7-98a5-53463e6e81a6,241701660129280020846,El***********er,Click on app and click on artits and music comes out,5,0,8.7.38.670,2022-06-17 16:46:58,11,Long,Long,"['click', 'on', 'app', 'and', 'click', 'on', 'art', '##its', 'and', 'music', 'comes', 'out']"
2609206,60b8650b-366e-461b-b4c9-26c3deeae959,155858568427269877203,Sh************ph,GREAT service. JRE is my favorite!,5,0,8.7.2.1205,2022-02-13 17:29:35,6,Short,Short,"['great', 'service', '.', 'jr', '##e', 'is', 'my', 'favorite', '!']"
2682249,23c6e863-fcf5-4a4b-8aa1-7dd05d01a816,535010899496047243829,An*********ok,"Same issues as everyone, crashing, pausing, will not play in background. I use this app all the time and I'm so annoyed that it's not working anymore.",1,0,8.7.22.1125,2022-04-15 18:51:34,27,Long,Long,"['same', 'issues', 'as', 'everyone', ',', 'crashing', ',', 'pausing', ',', 'will', 'not', 'play', 'in', 'background', '.', 'i', 'use', 'this', 'app', 'all', 'the', 'time', 'and', 'i', ""'"", 'm', 'so', 'annoyed', 'that', 'it', ""'"", 's', 'not', 'working', 'anymore', '.']"
1968266,59e821e1-a402-4144-b999-7c2f913806c0,317303755936089980641,Pr*********at,This app doesn't update,2,0,8.5.71.723,2020-08-19 12:17:58,4,Short,Short,"['this', 'app', 'doesn', ""'"", 't', 'update']"
1784322,e3ccfb27-5ec2-4b36-8c5a-d18a15ebc784,707345502766327118599,A Google user,Great,5,0,8.5.46.859,2020-03-10 22:57:04,1,Very short,Short,['great']
2599140,be67868a-4cc6-4c72-a3cc-c31e22066ef5,333453254457868584058,***,",5B,qC 9 What",2,0,,2022-02-07 01:51:49,3,Very short,Short,"[',', '5', '##b', ',', 'qc', '9', 'what']"
2432851,e2780e88-87cc-4e1c-b188-b50090e55dda,235769370126517499003,Ag****47,Awesome!!!,5,0,8.6.62.1029,2021-09-22 15:17:22,1,Very short,Short,"['awesome', '!', '!', '!']"
3171137,ba546965-0622-40ac-a8ec-f4a7bde38e6b,246134672101633805267,Ro********as,App crashes frequently after loading from play store please help,1,1,8.8.54.481,2023-07-22 15:04:54,10,Medium,Long,"['app', 'crashes', 'frequently', 'after', 'loading', 'from', 'play', 'store', 'please', 'help']"
2900648,cbc2eda5-f62e-4f97-b894-6c34877edd6b,283112868820376555249,Na***********mi,Disappointed to don't listen song in offline.,1,0,8.7.84.382,2022-11-23 19:15:19,7,Medium,Long,"['disappointed', 'to', 'don', ""'"", 't', 'listen', 'song', 'in', 'off', '##line', '.']"
2504773,8ad7a7bc-3abb-49e1-ba80-8f6b3d93c687,112542484662094933914,As********ta,Chep quality app I think this app is not good for you go for someone else and Spotify CEO telling Indian are cheap people he can't but they need free music. Yes I am INDIAN and I proud for that got to hell Spotify CEO I will never recommend to use Spotify there are many app to use and me and my area friends I suggest tham also to not use Spotify . Spotify CEO shame on you ..... Thanks IWTFYDWH IF YOU NOT UNDERSTAND THAN LIKE MY MESSAGE MOST LIKE COMMENTS THAN I WILL TELL YOU IN THIS CHAT,1,0,8.6.64.1081,2021-11-24 18:36:42,100,Long,Long,"['che', '##p', 'quality', 'app', 'i', 'think', 'this', 'app', 'is', 'not', 'good', 'for', 'you', 'go', 'for', 'someone', 'else', 'and', 'spot', '##ify', 'ceo', 'telling', 'indian', 'are', 'cheap', 'people', 'he', 'can', ""'"", 't', 'but', 'they', 'need', 'free', 'music', '.', 'yes', 'i', 'am', 'indian', 'and', 'i', 'proud', 'for', 'that', 'got', 'to', 'hell', 'spot', '##ify', 'ceo', 'i', 'will', 'never', 'recommend', 'to', 'use', 'spot', '##ify', 'there', 'are', 'many', 'app', 'to', 'use', 'and', 'me', 'and', 'my', 'area', 'friends', 'i', 'suggest', 'tha', '##m', 'also', 'to', 'not', 'use', 'spot', '##ify', '.', 'spot', '##ify', 'ceo', 'shame', 'on', 'you', '.', '.', '.', '.', '.', 'thanks', 'i', '##wt', '##fy', '##d', '##w', '##h', 'if', 'you', 'not', 'understand', 'than', 'like', 'my', 'message', 'most', 'like', 'comments', 'than', 'i', 'will', 'tell', 'you', 'in', 'this', 'chat']"
3373486,b18195a4-79da-4ea8-a2aa-b6e9b64ebde9,844461149671264287114,L***a,I don't even want to give 1 star..worst update the app dies not allow basic features anyway maybe I won't uninstall the app but I'm not gonna use this app infact I've already moved to a different streaming app..bye spotify,1,0,8.8.82.634,2023-11-13 21:49:52,40,Long,Long,"['i', 'don', ""'"", 't', 'even', 'want', 'to', 'give', '1', 'star', '.', '.', 'worst', 'update', 'the', 'app', 'dies', 'not', 'allow', 'basic', 'features', 'anyway', 'maybe', 'i', 'won', ""'"", 't', 'un', '##ins', '##tal', '##l', 'the', 'app', 'but', 'i', ""'"", 'm', 'not', 'gonna', 'use', 'this', 'app', 'in', '##fa', '##ct', 'i', ""'"", 've', 'already', 'moved', 'to', 'a', 'different', 'streaming', 'app', '.', '.', 'bye', 'spot', '##ify']"
2439350,5d7ae2d1-41cc-4e17-ab04-e4fed618e60e,580991616707629476952,SH*******GH,I think its a great app but i have one problem i want to delete stuff from my recently played but there isnt a option for it so please make it easy for you to delete podcasts playlists and other stuff from the recently played but excluding that its a great app you should give it a try,3,0,,2021-09-28 08:57:29,58,Long,Long,"['i', 'think', 'its', 'a', 'great', 'app', 'but', 'i', 'have', 'one', 'problem', 'i', 'want', 'to', 'del', '##ete', 'stuff', 'from', 'my', 'recently', 'played', 'but', 'there', 'isn', '##t', 'a', 'option', 'for', 'it', 'so', 'please', 'make', 'it', 'easy', 'for', 'you', 'to', 'del', '##ete', 'podcast', '##s', 'play', '##lists', 'and', 'other', 'stuff', 'from', 'the', 'recently', 'played', 'but', 'excluding', 'that', 'its', 'a', 'great', 'app', 'you', 'should', 'give', 'it', 'a', 'try']"
2682409,2a297ac1-3754-40c1-a4f0-279316932893,964833241707374476007,Qu********an,"crash, cant use for more than 3 songz when i let the phone idle while im working, i need to keep the monitor on all the time",1,1,8.7.20.1261,2022-04-15 21:47:13,27,Long,Long,"['crash', ',', 'can', '##t', 'use', 'for', 'more', 'than', '3', 'song', '##z', 'when', 'i', 'let', 'the', 'phone', 'idle', 'while', 'im', 'working', ',', 'i', 'need', 'to', 'keep', 'the', 'monitor', 'on', 'all', 'the', 'time']"
3159018,f35b794e-79be-4dcb-b325-8ef9f3929896,196799861534185742300,RE**********ON,Worst app ever they burned our beloved quran,1,0,8.8.44.527,2023-07-15 07:02:56,8,Medium,Long,"['worst', 'app', 'ever', 'they', 'burned', 'our', 'beloved', 'quran']"
3103778,2c82ee78-2ca4-409a-8812-dba314b2c79c,511292295811087718963,Ha******an,Worst app ever !,1,0,,2023-07-05 11:25:32,4,Short,Short,"['worst', 'app', 'ever', '!']"
1829676,e9cc4f84-b9b8-40fa-854e-b93b44898628,244009468607363032072,A Google user,"So this is a edit for a new problem, I've been trying to play my music and whenever I have to have an Ad play it goes all black and nothing happens. Honestly, I hate resetung my device over and over again or just waiting without any music. I hope for once you guys fix this or something because I dislike the quiet. I'm quite disappointed",1,9,8.5.54.869,2020-04-21 02:14:21,66,Long,Long,"['so', 'this', 'is', 'a', 'edit', 'for', 'a', 'new', 'problem', ',', 'i', ""'"", 've', 'been', 'trying', 'to', 'play', 'my', 'music', 'and', 'whenever', 'i', 'have', 'to', 'have', 'an', 'ad', 'play', 'it', 'goes', 'all', 'black', 'and', 'nothing', 'happens', '.', 'honestly', ',', 'i', 'hate', 'reset', '##ung', 'my', 'device', 'over', 'and', 'over', 'again', 'or', 'just', 'waiting', 'without', 'any', 'music', '.', 'i', 'hope', 'for', 'once', 'you', 'guys', 'fix', 'this', 'or', 'something', 'because', 'i', 'dislike', 'the', 'quiet', '.', 'i', ""'"", 'm', 'quite', 'disappointed']"
2048690,eac782a0-b676-4aba-8f36-b0b535908b7f,519268495984011520035,Br*******ch,Great service 👍,5,0,8.5.81.991,2020-10-23 23:31:43,3,Very short,Short,"['great', 'service', '[UNK]']"
3188760,d1ffac4f-3eb8-45b4-a113-9359349603f2,131189692170748250683,Da********ta,Love this app,5,0,8.7.92.521,2023-08-07 18:14:02,3,Very short,Short,"['love', 'this', 'app']"
2220363,3159d246-bde7-4322-a7c0-2416941af4b2,178507754820185996635,Ni*********ma,Just aswesome!!,5,1,8.6.10.581,2021-03-23 03:31:59,2,Very short,Short,"['just', 'as', '##wes', '##ome', '!', '!']"
2122129,faa4feec-9d6d-4c02-a0b5-fd9fbdf42ee9,588247672159317949432,Se********do,Excelente,5,0,8.5.89.901,2020-12-24 18:00:00,1,Very short,Short,"['excel', '##ente']"
2041408,85ea6302-ca7f-4a69-b9da-a212b00cbc20,249898208228448815133,Kn********on,The only music streaming service you need,5,0,8.5.80.1037,2020-10-17 18:32:34,7,Medium,Long,"['the', 'only', 'music', 'streaming', 'service', 'you', 'need']"
3144324,32b79aea-0762-48fe-af1f-d5866ebfe9ec,519978048880513745915,ad**********ri,Buycott,1,0,8.7.92.521,2023-07-10 12:36:15,1,Very short,Short,"['buy', '##cott']"
3331744,8dc89fe2-def6-45d1-a28a-4ba55e04d12a,482157841017513684723,Al*********de,Bhikari app. Always asking to upgrade to premium . It's time to delete this app,1,1,8.8.80.599,2023-10-28 10:58:10,15,Long,Long,"['b', '##hi', '##kari', 'app', '.', 'always', 'asking', 'to', 'upgrade', 'to', 'premium', '.', 'it', ""'"", 's', 'time', 'to', 'del', '##ete', 'this', 'app']"
2491298,94db8b7a-fa9f-475c-84ba-a7d0720e1998,809797987995232133333,Sa*********ey,amazing songs,5,0,,2021-11-14 08:30:27,2,Very short,Short,"['amazing', 'songs']"
2483253,d85c0875-341d-4e04-a306-19bcea19044b,132047240067051480614,Pr********ma,Nice,3,0,8.6.74.1176,2021-11-07 05:24:17,1,Very short,Short,['nice']
2706014,8fe1bde0-842f-4d1a-8b11-21d0c06f585d,351493423340292156105,Pe************me,good app but you need to bring back the ability to preview songs its the easiest way to make playlists,3,0,,2022-05-06 11:33:21,20,Long,Long,"['good', 'app', 'but', 'you', 'need', 'to', 'bring', 'back', 'the', 'ability', 'to', 'preview', 'songs', 'its', 'the', 'easiest', 'way', 'to', 'make', 'play', '##lists']"
1715917,31bce5b0-31e9-4c22-912f-ecc16388db73,312230096391560423636,A Google user,Good spotify keep moving i like the app,3,0,8.5.36.747,2020-01-01 04:29:36,8,Medium,Long,"['good', 'spot', '##ify', 'keep', 'moving', 'i', 'like', 'the', 'app']"
2088508,2bf39392-fb27-4099-a4d7-2655985a6779,275946950344402062730,Em*********jk,"The app is very slow. It often says I have no internet connection when I do, and then I cannot use it apart from my downloaded songs. Sometimes when I hit the play button it just doesn't play. Bad app.",1,0,8.5.85.894,2020-11-27 09:31:04,40,Long,Long,"['the', 'app', 'is', 'very', 'slow', '.', 'it', 'often', 'says', 'i', 'have', 'no', 'internet', 'connection', 'when', 'i', 'do', ',', 'and', 'then', 'i', 'cannot', 'use', 'it', 'apart', 'from', 'my', 'downloaded', 'songs', '.', 'sometimes', 'when', 'i', 'hit', 'the', 'play', 'button', 'it', 'just', 'doesn', ""'"", 't', 'play', '.', 'bad', 'app', '.']"
3036821,702741ca-2ab8-400b-8a00-a37fcc08809f,173209448980540490275,Po******om,Hey Spotify why aru removing song 😡😡😡🤬🤬,1,0,8.8.28.409,2023-04-25 15:04:10,7,Medium,Long,"['hey', 'spot', '##ify', 'why', 'ar', '##u', 'removing', 'song', '[UNK]']"
2061687,d104b2f0-97c6-412e-86c2-4102d982b2c8,426158265054729411386,Sh***ri,Nice,4,0,8.5.82.894,2020-11-04 12:53:48,1,Very short,Short,['nice']
1825243,72bcea5b-b73f-415a-a44f-7472aa547f2c,336099876000826036236,A Google user,Nice😎,5,0,8.5.51.941,2020-04-17 04:51:30,1,Very short,Short,['[UNK]']
2216996,afe9ce9b-df60-4920-afa4-dfbe9b1a7a98,218463346248221567592,SA***SH,Bad application really Don't use it Much ad on this application,1,0,,2021-03-20 07:41:25,11,Long,Long,"['bad', 'application', 'really', 'don', ""'"", 't', 'use', 'it', 'much', 'ad', 'on', 'this', 'application']"
1682663,b6d861f8-741f-4b00-88d8-83a729605caf,322984766465482893955,A Google user,I love this app 😊,5,0,8.5.32.889,2019-12-02 16:25:25,5,Short,Short,"['i', 'love', 'this', 'app', '[UNK]']"
1827973,3095701c-8b63-40e3-a1e2-a77128e4003d,294080341530709740683,A Google user,"It's absolutely amazing, perfect suits my musical taste.",5,0,8.5.51.941,2020-04-19 14:57:11,8,Medium,Long,"['it', ""'"", 's', 'absolutely', 'amazing', ',', 'perfect', 'suits', 'my', 'musical', 'taste', '.']"
2047626,1ba66246-c11f-4c06-8200-73733921baf7,130306877500818780240,Ma******do,good,5,0,,2020-10-23 02:34:27,1,Very short,Short,['good']
1918530,ab16e3db-a70b-4ef4-a6b4-5ad87ed8ee63,163075034523388225079,Er****************to,good,5,0,,2020-07-06 22:37:57,1,Very short,Short,['good']
1702984,51405293-865d-4888-ac7e-74e5d231f8e5,322578674176661776406,A Google user,Good.,5,0,8.5.36.747,2019-12-20 05:13:13,1,Very short,Short,"['good', '.']"
1955135,0ca765c0-3920-45d6-8b83-7fe22ec834b1,316370957093706334089,Ke*******re,"Great music, with tonnes of choices.",5,0,8.5.69.834,2020-08-07 20:33:38,6,Short,Short,"['great', 'music', ',', 'with', 'tonnes', 'of', 'choices', '.']"
1933619,c7d9dffa-259b-4f65-875a-31daede6dd47,930720899440496409968,Ev**********le,"Simply the most flexible music streaming service available. Lots of features to help you explore music and evolve your taste, jam to old favorites, or simply get into a certain mood.",5,0,8.5.66.1002,2020-07-19 15:06:02,31,Long,Long,"['simply', 'the', 'most', 'flexible', 'music', 'streaming', 'service', 'available', '.', 'lots', 'of', 'features', 'to', 'help', 'you', 'explore', 'music', 'and', 'evolve', 'your', 'taste', ',', 'jam', 'to', 'old', 'favorites', ',', 'or', 'simply', 'get', 'into', 'a', 'certain', 'mood', '.']"
2231400,7394739d-61f7-4bb8-851b-79135fe00b06,621213740239664839057,it*****ie,"Okay, what idiot came up with the idea of playing a random song when you mean a completely different one??? Tf went wrong there???",1,0,8.6.10.581,2021-04-01 10:32:44,24,Long,Long,"['okay', ',', 'what', 'idiot', 'came', 'up', 'with', 'the', 'idea', 'of', 'playing', 'a', 'random', 'song', 'when', 'you', 'mean', 'a', 'completely', 'different', 'one', '?', '?', '?', 't', '##f', 'went', 'wrong', 'there', '?', '?', '?']"
2909078,5a603c2d-29a4-4cd4-afe6-b773a320c971,150213465999198344821,An*******nd,Such an amazing app we can listen the variety of songs in different languages over the world I love this app so much the best song app ever been 😍😘🤩,5,0,8.7.88.496,2022-12-01 13:56:40,30,Long,Long,"['such', 'an', 'amazing', 'app', 'we', 'can', 'listen', 'the', 'variety', 'of', 'songs', 'in', 'different', 'languages', 'over', 'the', 'world', 'i', 'love', 'this', 'app', 'so', 'much', 'the', 'best', 'song', 'app', 'ever', 'been', '[UNK]']"
2818973,de10aeef-b4c0-485b-aadf-8ab5eacbdad1,300261719567506462170,Sa********im,Started watching spotify because og Meghan Markle,5,0,8.7.58.458,2022-08-24 15:23:59,7,Medium,Long,"['started', 'watching', 'spot', '##ify', 'because', 'og', 'meg', '##han', 'mark', '##le']"
2388650,4b968de0-23da-4576-b435-617f2ef2e455,287601189447719124015,Bl**************io,"There a few minor things I would love to be different, such as being able to add a song to multiple playlists at a time as well as being able to remove a song from within a playlist on the actual song itself and not just the list of songs but I absolutely love this app and I am very grateful for it (and so is my father:).",5,0,,2021-08-15 12:41:22,68,Long,Long,"['there', 'a', 'few', 'minor', 'things', 'i', 'would', 'love', 'to', 'be', 'different', ',', 'such', 'as', 'being', 'able', 'to', 'add', 'a', 'song', 'to', 'multiple', 'play', '##lists', 'at', 'a', 'time', 'as', 'well', 'as', 'being', 'able', 'to', 'remove', 'a', 'song', 'from', 'within', 'a', 'play', '##list', 'on', 'the', 'actual', 'song', 'itself', 'and', 'not', 'just', 'the', 'list', 'of', 'songs', 'but', 'i', 'absolutely', 'love', 'this', 'app', 'and', 'i', 'am', 'very', 'grateful', 'for', 'it', '(', 'and', 'so', 'is', 'my', 'father', ':', ')', '.']"
2615997,abe9c8ed-6c02-4f84-982f-ab2c7decaf41,220603356902073240759,Fa*******az,It's really an amazing app and I love using this app.,5,0,8.7.6.1071,2022-02-19 14:47:44,11,Long,Long,"['it', ""'"", 's', 'really', 'an', 'amazing', 'app', 'and', 'i', 'love', 'using', 'this', 'app', '.']"
2935884,5ed1541f-9ea9-4314-bd52-8a2e2656b16d,866561625634040595274,El**********tt,I love the way the words come up,5,0,8.7.92.521,2022-12-27 09:51:08,8,Medium,Long,"['i', 'love', 'the', 'way', 'the', 'words', 'come', 'up']"
3213139,82310b69-644e-436c-a650-bd63de02ae87,207336913704393429827,Fa******az,"I don't know why this app doesn't open at once, either it will load for hours and fail or I'll have to uninstall and again install it. Please fix this stuff. What's the use of this app if it won't open.",1,0,8.8.66.563,2023-09-02 03:30:18,41,Long,Long,"['i', 'don', ""'"", 't', 'know', 'why', 'this', 'app', 'doesn', ""'"", 't', 'open', 'at', 'once', ',', 'either', 'it', 'will', 'load', 'for', 'hours', 'and', 'fail', 'or', 'i', ""'"", 'll', 'have', 'to', 'un', '##ins', '##tal', '##l', 'and', 'again', 'install', 'it', '.', 'please', 'fix', 'this', 'stuff', '.', 'what', ""'"", 's', 'the', 'use', 'of', 'this', 'app', 'if', 'it', 'won', ""'"", 't', 'open', '.']"
2776012,8d1bee8f-29d0-4130-8e9f-548e4301fb0e,146231650617471568875,de******ha,Very good app,5,0,8.7.44.968,2022-07-14 05:16:34,3,Very short,Short,"['very', 'good', 'app']"
3222997,fda73150-e5af-4ddd-9ec7-d1a581a559e4,335157549124964918876,Ra*** K,Best music for your mood,3,0,8.8.66.563,2023-09-08 15:48:49,5,Short,Short,"['best', 'music', 'for', 'your', 'mood']"
2301780,0d4922e8-9378-4f1d-9aba-c6423ef47aa7,191453016468675677128,Po*******************ne,It nice has all the songs,5,0,8.6.30.889,2021-05-30 14:58:01,6,Short,Short,"['it', 'nice', 'has', 'all', 'the', 'songs']"
2211448,ad8081f0-e42c-453b-9fb8-b30176e89c8f,162563808219277610427,A****a,"Used to have no issues. We have used and loved spotify for years! Now, it pauses in the middle of songs. Sometimes it just won't load altogether, no matter how many times I restart and use offline or online mode. We've Uninstaller and reinstalled, logged out of all devices, etc. etc. I've just about had it with this app.",1,1,8.6.8.1094,2021-03-15 20:14:38,59,Long,Long,"['used', 'to', 'have', 'no', 'issues', '.', 'we', 'have', 'used', 'and', 'loved', 'spot', '##ify', 'for', 'years', '!', 'now', ',', 'it', 'pauses', 'in', 'the', 'middle', 'of', 'songs', '.', 'sometimes', 'it', 'just', 'won', ""'"", 't', 'load', 'altogether', ',', 'no', 'matter', 'how', 'many', 'times', 'i', 'restart', 'and', 'use', 'off', '##line', 'or', 'online', 'mode', '.', 'we', ""'"", 've', 'un', '##ins', '##tal', '##ler', 'and', 'reins', '##tal', '##led', ',', 'logged', 'out', 'of', 'all', 'devices', ',', 'etc', '.', 'etc', '.', 'i', ""'"", 've', 'just', 'about', 'had', 'it', 'with', 'this', 'app', '.']"
1879170,d27f09d6-e596-41ce-9c27-ae539ba1d2b3,331819333968328083692,Ra*********es,"It slaps, rlly hard 10/10 fellas",5,0,8.4.64.555,2020-06-02 08:58:52,6,Short,Short,"['it', 'slap', '##s', ',', 'r', '##lly', 'hard', '10', '/', '10', 'fell', '##as']"
1860091,6c129c4d-1577-452c-82ce-ca105bcf343b,198245995431905520686,Wi**********IV,9.9 /10,5,0,8.5.57.1164,2020-05-18 04:17:38,2,Very short,Short,"['9', '.', '9', '/', '10']"
2568450,8b46385a-f595-4c5e-a23e-6a921ae42927,258441142281446202545,Ma********on,"Tricky to listen to albums (if downloaded) when offline, but that's the only reason it isn't a 5-star review from me because otherwise it's excellent!",4,1,8.6.94.306,2022-01-15 18:20:43,25,Long,Long,"['tricky', 'to', 'listen', 'to', 'albums', '(', 'if', 'downloaded', ')', 'when', 'off', '##line', ',', 'but', 'that', ""'"", 's', 'the', 'only', 'reason', 'it', 'isn', ""'"", 't', 'a', '5', '-', 'star', 'review', 'from', 'me', 'because', 'otherwise', 'it', ""'"", 's', 'excellent', '!']"
2769558,29df2fd8-b85e-45dd-9ca5-d94a16a57084,164873756456388720854,Ju*******ne,Great,5,0,8.7.44.968,2022-07-07 21:51:12,1,Very short,Short,['great']
2783776,5e291218-5a22-4b14-b5b0-8f6646f64dd3,147513838484891876360,Jo*******st,"You can't beat the Playlist that are ""made for you"".",5,0,8.7.48.1062,2022-07-21 00:52:30,10,Medium,Long,"['you', 'can', ""'"", 't', 'beat', 'the', 'play', '##list', 'that', 'are', '""', 'made', 'for', 'you', '""', '.']"
2554473,e7119a73-286c-4b8c-a8cf-187504aa45c1,270347230494436857767,Jo**********ns,Perfect;):) 100% satisfied. Never want to lose my membership.,5,0,8.6.88.1104,2022-01-04 05:33:43,9,Medium,Long,"['perfect', ';', ')', ':', ')', '100', '%', 'satisfied', '.', 'never', 'want', 'to', 'lose', 'my', 'membership', '.']"
2162637,991508e5-320a-4ee8-aa6d-ba45a60c6257,323577628171347219799,****,Idk,5,0,8.5.96.936,2021-02-02 07:46:57,1,Very short,Short,"['id', '##k']"
2362235,54356623-45dd-4d37-a0e4-fcbefc936c6e,148371826615066653361,Ri*********ll,Easier than sirius,5,0,8.6.44.851,2021-07-22 13:48:52,3,Very short,Short,"['easier', 'than', 'sirius']"
1895276,8c0810ed-2bdf-4918-bc7d-f81bcddfab6f,292434639947163787918,So****************ms,"constantly crashing and glitchy, doesn't load my library and takes forever to respond",1,0,8.5.62.904,2020-06-16 16:50:04,13,Long,Long,"['constantly', 'crashing', 'and', 'g', '##lit', '##chy', ',', 'doesn', ""'"", 't', 'load', 'my', 'library', 'and', 'takes', 'forever', 'to', 'respond']"
2890490,bee907d0-b122-452d-b40f-7d51fd126dcc,198030625033611562158,Cl**********ld,It is my go-to app for my music therapy. Dr. Recommended.,5,0,8.7.78.377,2022-11-12 01:31:13,11,Long,Long,"['it', 'is', 'my', 'go', '-', 'to', 'app', 'for', 'my', 'music', 'therapy', '.', 'dr', '.', 'recommended', '.']"
