Unnamed: 0,review_id,pseudo_author_id,author_name,review_text,review_rating,review_likes,author_app_version,review_timestamp
2358063,dcbd7f37-bd21-44fd-b562-1794e3c88b33,237324550926095382202,He******te,This app is total Cool.... I've got many music to hear ..and i like It coz i don't need much net work for it.... I give 5 star because ❤️ it's best app for hearing music ❤️,5,0,8.6.42.671,2021-07-18 17:51:33
1156153,9462ac02-0d33-48bd-8ff9-08acc6d55d0e,293998244090203580819,A Google user,It's a good app,5,0,8.4.72.845,2018-10-06 13:43:48
3152002,b513285f-4807-40b0-b574-2b1e4ed63b63,330809275202921763352,Ru*******ox,Love it,5,0,8.8.50.466,2023-07-12 08:11:40
913382,f54069ca-2daa-4c7b-8150-a0b7d530ff74,816999548136729424595,A Google user,"Best app for music, premium makes it better and no other app compares to the mighty Spotify!",5,0,8.4.30.688,2017-12-11 16:27:01
2103970,07bf6897-50ed-4e4c-9f0b-1a45d2fa4820,149194621130392960121,am**********es,Wow this app is cool a can search any songs I like,5,0,,2020-12-09 02:46:58
3196586,078cc498-a02b-45c6-bcff-89be9908ce79,255442411361613686010,Ok********** c,Very nice,5,0,,2023-08-15 16:21:26
1537711,65aacd0c-733f-4f8d-818a-c2a37c207dd5,212606291014982541393,A Google user,Awesome!,5,0,,2019-07-31 10:31:51
578758,2387d78e-b9c3-4332-a8ce-c386a1bfa13e,157139702876875646778,A Google user,Lol,2,0,,2016-12-27 07:29:28
544548,de8e97fd-a1d7-4548-96fa-c2e795cd08fd,181463446510495353584,A Google user,Awesome,5,0,6.5.0.1816,2016-11-19 09:30:31
1347855,bf1ef258-7bf4-4a64-8e81-a0a3e5342a7d,157606539790526935949,A Google user,"Sometimes just randomly closes itself, and won't move to the next song when connected to my Mazda Mzd connect system. Other than that, it has some pretty awesome playlists.",4,0,8.4.96.953,2019-03-14 05:02:38
2934575,371f1549-58d2-421f-946d-4f29f0f81a1f,228101759180084685601,Jo*********ow,Itz S0 STUPID BECUZ IT IZ NOT LED ME GED ID AND idk(I dont know),1,0,8.7.92.521,2022-12-25 19:20:22
168998,5ed5f95c-284d-4452-ba32-b1a08f5de8a1,228246364148761494401,A Google user,I love this app.,5,0,2.3.0.828,2015-03-05 04:59:49
778870,6e279019-29aa-4dfd-ab09-c86dffae3f5c,261015803206686230130,A Google user,Easy to find EXO songs!,5,0,8.4.9.271,2017-07-19 05:13:23
1131336,11a87557-355a-40ec-a284-49f9d374e83f,317731729159917510793,A Google user,Many bugs in android.,3,0,8.4.72.845,2018-09-29 21:05:52
2000102,4b8aaf3b-ad0c-4877-a7fb-1aae3e4ed079,156027930397768283799,Su************gh,awesome aap spotify better to gana aap my experience not good using gana aap,5,0,8.5.75.766,2020-09-15 19:56:17
718712,ab2c81fd-508d-40cb-b1f4-dea35eb487c4,319001473735346245869,A Google user,Easy to use app. Great music selections,5,0,8.4.3.479,2017-05-18 02:03:52
1413036,6a5e3ca6-46d7-45f7-baa6-51f19c44d078,786780364110635728926,A Google user,Really good music streaming app,5,0,8.5.1.734,2019-04-25 01:46:44
293016,a72737ce-4e0e-4726-8f88-6c04fbcf4baa,212652680530796766356,A Google user,The best,5,0,4.2.0.739,2015-11-30 17:31:09
1520072,74f5907d-923b-4d4f-9c63-c83fb9ecab0c,192977374698386461100,A Google user,great app..,5,0,8.5.14.752,2019-07-17 16:50:02
2192029,9808e6dd-f892-4e0a-982c-50fe5bd4f53d,275633169685564286504,JJ*****ch,I want to manage my subscription thru google play vs directly in the app,3,0,8.6.2.774,2021-02-28 20:34:43
3298743,7f19dea2-3319-4cef-8924-1dd10214d0ef,304436300680676588769,Mo*********al,Everything is for premium customer than what's the point to make it available to regular customer,1,1,8.8.78.587,2023-10-18 21:29:37
2116955,4a2b8cbb-a64a-4def-bb9a-1da2fbffc9d8,467397284540568236970,Wa********la,Although it does like to crash from time to time...,5,0,8.5.89.901,2020-12-19 21:27:36
731361,1a8fe2b4-73b5-4781-b660-2469cf8b248e,237347166868174787310,A Google user,I love this app,5,0,8.4.3.479,2017-05-30 22:35:41
516050,7798ac80-da4e-4d90-8dc7-1f2b2fd70e23,314749506500381610300,A Google user,Been a fan for years. Miss the lyrics though.,5,0,6.3.0.882,2016-10-11 21:45:34
1954090,3372ddad-6cf1-49ed-bf49-1b7b82c47877,335584768700882585773,Ba********************l),Good with Bose soundtouch,5,0,,2020-08-06 23:58:32
674541,f3ceaf1c-b25b-4795-bf4b-a1d8e213d8c5,181778157507770058696,A Google user,Bought the yearly contract. Addictive!,5,0,8.1.0.785,2017-04-02 18:37:42
2307569,48d201c3-0a17-45fc-9a1f-20b53382efa8,270794976809802684222,An**********ni,Nice avrithing,5,0,8.6.30.889,2021-06-03 20:11:30
3302866,9c6b4bd7-20b3-4fce-a86c-765f020a182c,285596286076209135376,Sh*****Em,New updates is suck uninstall this app in my phone,1,0,,2023-10-19 19:37:55
1995392,29ecfb79-f0a7-4f2a-95d8-df74050253e8,714918217104020562225,Je*********ce,Great,5,0,8.5.75.766,2020-09-11 20:18:51
344729,78f41d82-7b12-4c53-adb1-b8d5345713ee,223584957897431777555,A Google user,Its really good app it lets me play any music I want but I don't like it wen my premue is over but other than that it is AMAZING😍😍😈😈😈,5,0,4.6.0.772,2016-02-22 23:23:15
2268571,0c7e5a45-f856-4cd9-9ae7-53a658f5c082,273490648032048415527,Il**********************er,Im just pro not you 😎😎😎😎😎😎😎,1,0,8.6.20.1063,2021-05-03 07:16:56
539028,3d101975-6254-4035-9c30-00388c53f213,280616650991512212562,A Google user,First I said this APP is bored but Then I loved it,5,0,6.9.0.1212,2016-11-11 20:10:04
1213169,fc77a187-a9f0-400c-aadb-48889fa01f5d,121960916100377678270,A Google user,Current version chewed up 24% of battery since last charge despite not being used. Silly app keeps connecting to Spotify for unknown reasons.,1,0,8.4.78.530,2018-11-12 06:57:27
836346,4a619632-17cb-4ec0-88a5-d3e6a6ead598,241425102037062118569,A Google user,Absolutely amazing app for music lovers of all genres 💓,5,1,8.4.19.792,2017-09-19 11:12:47
758908,b09c273a-ef89-47f6-a534-021e9e00e09d,311586836399623352412,A Google user,It's the bomb  every tune I have searched MFs,5,0,8.4.5.1092,2017-06-29 13:02:11
1716504,6aa61fe1-8619-4f80-93d3-d0cbbac84536,102882449719312207548,A Google user,Very very very nice to listen music 👍👍👍 But the app has so much ads try to improve,5,0,8.5.36.747,2020-01-01 19:22:47
839169,96cf6879-9f3b-48f5-ab97-4f090036dbd3,188618887635700776177,A Google user,Music can play in background while you shop online or text family & friends. Great Ap glad my friend told me about it.   No more YouTube for music again!,5,0,8.4.18.743,2017-09-22 16:34:54
458246,19ad6455-6153-4d1c-b729-ddc26d51cb82,102425557700046492958,A Google user,Can't login after last update,2,0,5.8.0.1029,2016-07-31 04:34:26
3098230,39cec0eb-6516-4759-95c5-71b4f8896d4b,234595601200128095356,Ah******an,Ghatiya app 🤮🤮🤮,1,0,,2023-07-02 11:03:26
1856725,485f93c0-2907-416b-be82-8c5b81b52c4f,456419587336300154812,Wa********ic,Awesome ×100 No wait ×1000,5,0,8.5.57.1164,2020-05-15 00:56:35
1600731,ba4d4d4c-9370-4115-8f61-5d828f888a5c,283053842246821488891,A Google user,Best app if you get it in premium,5,0,8.5.23.686,2019-09-18 11:14:20
1028873,5cbf3e29-a499-4918-bc88-6be1ba4eec2c,294668165339673474481,A Google user,"Love it love how intuitive it is. Would for the daily mixes to update more 
frequently however, or perhaps a personal experimental list based on new 
stuff you've been listening to recently to help you find new music outside 
of your usual listening categories",5,0,8.4.49.462,2018-04-20 12:00:28
1193808,f47cdbc2-329c-4361-bca1-15435f117350,277063172651286912722,A Google user,"Best app for music, must download",5,0,8.4.77.779,2018-10-28 00:20:21
1713953,8cf98968-1408-4d92-9cf3-c4aab158f8c1,267534553045021787437,A Google user,"Keeps logging me out, this isn't what I pay premium for",5,0,8.5.36.747,2019-12-30 09:39:30
231994,66f3006a-9e1f-4465-af71-377073e3233b,248629208680999759541,A Google user,Really enjoy it. Love the sync between my computer and phone. No complaints at all.,5,0,3.5.0.963,2015-09-02 10:53:38
2401033,4ca2ecfb-3bd7-4844-b715-eff56f931024,800886533246478242603,Da*******ig,When you need a friend more than anything else,5,0,8.6.54.820,2021-08-26 21:09:21
834029,9c97e82b-8d84-4a86-9a8c-3a2e549bb1ee,155438152044829094724,A Google user,ITCcool and nice,5,0,8.4.18.743,2017-09-16 20:36:20
2377111,fed7408a-526e-4cd3-8a69-ba8576b13d28,256156471619912780755,Ru********as,Reduce the advertising.,2,0,8.6.46.886,2021-08-04 09:47:00
801639,fb6fbae5-b2e4-4bff-b2c1-69a4a46d3a0c,256456241598380593914,A Google user,If I watch ads please let me skip as many songs as I want,4,0,8.4.11.1283,2017-08-11 05:19:35
580151,506b60e9-ed7d-4df4-9bee-6e4b13538d21,635411124459090728459,A Google user,It's good cause it's great.,5,0,7.1.0.1025,2016-12-28 17:15:42
207206,66837213-8890-45de-acb0-8c08e68d8e87,215129482826510368345,A Google user,I never have problems with it. New colour is horrible though,5,0,3.3.0.988,2015-08-02 20:53:12
2458995,50a798da-d8d7-40c1-b60e-e86dbc046551,995683829949367403611,Un**********ou,Its the best,5,0,8.6.70.1102,2021-10-15 20:31:46
2455868,a24bf2f0-4338-4013-b4f4-977a8a2970ca,290072140331264986714,Gi***Es,Love the app but I don't like that there is so much ads. I'm not trying to spend money to listen to free music🤣,4,0,8.6.68.1225,2021-10-12 22:48:56
1574669,f0dd384f-6b32-4f60-9ea0-40e52ba8815b,849147749243491172981,A Google user,"I think the app's alright, but the thing I really dont like is how you can't just pick one song to listen to. Its shuffle or nothing. It's a little annoying.",3,0,8.5.11.762,2019-08-26 18:40:30
1808858,6616e1c3-27c7-4155-b89c-fed83f747bd7,627604272753335536528,A Google user,I love it,5,0,8.5.51.941,2020-04-02 20:38:00
3150753,4f4b6a0b-1ac7-4e81-9f36-704eb61587c2,144049815776645094897,Mo**********ya,10/10 with the selection 👌,3,0,8.8.50.466,2023-07-11 20:58:14
1850719,9c10d37e-0e05-4ba3-b4ef-a092657a7e6f,125920558863348570165,Ga******as,Phenominal..,5,0,8.5.55.1105,2020-05-09 14:21:34
143705,51b5f93d-ae33-416c-bc1a-bdd89d3296ec,597463673829733750120,A Google user,Im loving this worth the extra money over Pandora any day. But I would love to have a sleep timer so I could listen while going to sleep and not have to spend the time setting up a play queue. Also a way to remove songs from a play queue that you don't want to hear.,5,27,2.0.0.702,2015-01-21 16:21:39
2295133,0dcd3fe1-046c-4bff-b80d-805c9212f0ca,106296384782039340279,Sh*******hi,Sound great and variety is good. Used to be an ad every few songs but now it's a song every few ads. Easier to personalize playlist through desk top browser than mobile unless you get premium.,2,0,8.6.28.700,2021-05-25 14:23:29
869887,976aa4e8-c868-4ac9-8b28-8c301ddfff4e,315152016051405465507,A Google user,"What I liked about spotify was the mix. I am 68yrz old and I like to hear songs from the 50s to date. But get bored listening to songs of any particular decade continously hence a big👍 to Spotify mix. Besides unlike YouTube wherein I can't access mail or any other page on the cellphone whilst listening to music, Spotify is supercool. I wish I could afford it. I am on a holiday in Thailand so I am using the free trial. When I return to India  I am going to miss it big time. Thank you Spotify.",5,6,8.4.24.871,2017-10-25 08:41:49
2775183,facb46d8-5e94-49ff-b9fd-e0344ae8b003,151447102490766256766,Ed**************ro,The best lobe the platforms concept,5,0,,2022-07-13 10:23:58
2901746,3cdb8de2-d299-4674-9a59-061849ceac6d,312672222769568800784,J****N,One of the best music apps I've used ever,5,0,8.7.86.422,2022-11-25 07:16:45
3242304,d7486008-f4d6-46a3-9e49-a2d07600d403,334349880325213243421,he***********ro,O side,5,0,,2023-09-22 12:58:32
436498,045c2a48-f5bd-497f-a29e-2ab1eac31a5e,530459785309368802317,A Google user,Love making playlist of music I love to hear,5,0,5.3.0.995,2016-07-01 22:57:46
3277963,6ed28150-d663-4e5e-abf7-431bfb6cb46b,502919654898765860419,Sh************ey,After the update the app has became useless for free users,1,0,8.8.76.667,2023-10-14 05:30:22
3050828,df53b67b-d6f9-4e2e-96ea-d5390bfa773c,208594384662379929965,h****o,It's a shame that you paid for even the smallest work!!!,1,0,8.7.62.398,2023-05-12 11:47:43
616372,b59350df-01cd-4944-8f70-7f66c87c36fa,337567150694325552839,A Google user,"Well I love Spotify but I recommend putting "" man with robot arms"" he's a good artist and he deserves to have more credit for his work",5,0,7.5.0.1076,2017-02-03 20:19:30
2829554,a82e1781-47fa-4397-85ae-07f02f2cf00f,208805171336913585111,Jo**********nt,Good selection of songs and podcast every day there is a good music.,5,0,,2022-09-04 14:50:41
302514,cfa31cb7-cff1-445f-b6d6-1bdffbfd4671,161340126318884128195,A Google user,eee,1,0,,2015-12-17 01:48:07
1445863,5f466d9a-cf6a-4a27-8d0f-e4aa91d193f8,269275703134295415172,A Google user,godlyyy,5,0,,2019-05-23 10:27:09
787588,23321cbd-d92e-4114-9fa0-951d7d5226e2,559620855076112008104,A Google user,It has hella adds but I'm not bothered by it. ❤,5,0,8.4.9.271,2017-07-28 02:45:42
2880479,666ff5a5-ab71-46f4-bb52-843486ee11b4,208008146391654958420,Ri*************Jr,Love the service but the latest update broke every widget.,2,1,8.7.78.373,2022-10-31 18:33:28
2523852,84606409-ae67-46ee-b07b-dde9dd93db3f,742825781199730216494,Ve*******an,Nice aap super ❤️ excellent 👍,5,0,8.6.82.1113,2021-12-08 04:36:33
1611977,bad3ef3a-8274-4f18-8a27-e1f8195c8110,178997545039441340739,A Google user,It was great listening to the songs I wantedʕ •ᴥ•ʔ,5,0,8.5.24.762,2019-09-28 04:09:14
804289,84d30956-bd11-4dcb-a631-71507b092de1,111049969725511789594,A Google user,"There is no option to select 'storage' and change it to an SD card setting. My phone data doesn't have enough memory to hold all my music. What's the point in having premium if I can't play all my music offline, fix this or I'll cancel my subscription",1,0,,2017-08-13 16:52:34
368292,7a9afa27-3506-404c-8592-1fbd92962878,956059668786270328333,A Google user,Like,5,0,4.8.0.1004,2016-03-28 14:07:45
798430,08e24433-9a54-4d40-939c-5fad6e95d121,115889256201263353334,A Google user,Scumbags,1,0,,2017-08-07 21:30:00
702894,fad08dde-2bc5-4ada-bcb5-471424a764b4,123798903405099995801,A Google user,I love this app,5,0,8.4.0.539,2017-05-01 15:50:48
434630,528930fc-ec2a-40bf-adc8-6f87e4fde1dc,103553700047726177843,A Google user,Great App!,4,0,5.6.0.701,2016-06-29 15:34:51
678140,580d7588-98f0-4009-8bf0-8f6cbe59310f,343191927402070827019,A Google user,Love being able to listen to music on my runs without using data,5,0,8.2.0.788,2017-04-06 04:29:47
984570,09fc3e37-c705-47a9-9359-d5ea6be534ba,281777325315945264972,A Google user,Love the app!,5,0,8.4.42.722,2018-03-03 15:02:13
735326,88ab2a63-562d-4233-8263-b635215be956,316201910888518463913,A Google user,I like this bc I can have a study playlist and a cleaning playlist and ect...,5,0,,2017-06-04 03:50:56
2230047,f0445a8d-56c9-4f7b-b81e-937d448793a1,614959595991824448248,Ri**********ia,"It's all good, you'll find every kind of music and all of them here, just that the ads are a little problem but I guess it's better than the other platforms",3,0,,2021-03-31 07:08:12
1574425,6278a18f-e2fd-46ad-81f8-e49a37d03421,218781494610948006702,A Google user,Lov it 😁,5,0,,2019-08-26 14:56:35
1111663,0ab0f80e-b74a-4e3a-8987-01b37e35cd94,121903574048811858020,A Google user,It good 😎😎🏆😎💪,4,0,,2018-09-19 02:00:36
2749348,5306884e-3583-46c7-98a5-53463e6e81a6,241701660129280020846,El***********er,Click on app and click on artits and music comes out,5,0,8.7.38.670,2022-06-17 16:46:58
2609206,60b8650b-366e-461b-b4c9-26c3deeae959,155858568427269877203,Sh************ph,GREAT service. JRE is my favorite!,5,0,8.7.2.1205,2022-02-13 17:29:35
2682249,23c6e863-fcf5-4a4b-8aa1-7dd05d01a816,535010899496047243829,An*********ok,"Same issues as everyone, crashing, pausing, will not play in background. I use this app all the time and I'm so annoyed that it's not working anymore.",1,0,8.7.22.1125,2022-04-15 18:51:34
1968266,59e821e1-a402-4144-b999-7c2f913806c0,317303755936089980641,Pr*********at,This app doesn't update,2,0,8.5.71.723,2020-08-19 12:17:58
1784322,e3ccfb27-5ec2-4b36-8c5a-d18a15ebc784,707345502766327118599,A Google user,Great,5,0,8.5.46.859,2020-03-10 22:57:04
1339108,1146e4e8-8d94-4acd-aaf5-f0dc5b743e1d,122504046405669621525,A Google user,great,5,0,8.4.95.785,2019-03-09 14:44:17
18380,a8c11658-ed1d-4098-9362-3b0715849e4b,287849458273745688201,A Google user,I can keep up with my changing music taste!,5,0,1.2.0.534,2014-07-27 12:14:24
1525962,d88623f4-3396-4dd9-b2e3-1b75c257d58d,127217056757960312058,A Google user,dito sa spotify hindi ka po ba maka tune ng music pag walang internet or kailangan talaga na mayroon?,3,1,8.5.12.758,2019-07-22 06:06:42
3011276,3c1fc0ae-615e-4a93-8e55-b2571e444904,411321126773183477726,Ti***********in,The latest update makes it a tiktok/reels/shorts clone. This is so unusable as I want to see a list of playlists like before.,1,0,8.8.20.544,2023-03-26 08:25:04
1436494,9add1b87-532a-4507-a262-4c6dd8a443c5,306175913626071269635,A Google user,average because some song not available on Spotify,5,0,8.5.5.853,2019-05-15 09:17:12
2599140,be67868a-4cc6-4c72-a3cc-c31e22066ef5,333453254457868584058,***,",5B,qC 9 What",2,0,,2022-02-07 01:51:49
735684,5f767777-8239-4245-bd7f-fa2856186303,214900611711815032336,A Google user,This app is interesting and usefull offline mode fast download!   G O O D. J O B !!  #Lovethisapp,5,0,,2017-06-04 15:09:19
2432851,e2780e88-87cc-4e1c-b188-b50090e55dda,235769370126517499003,Ag****47,Awesome!!!,5,0,8.6.62.1029,2021-09-22 15:17:22
3171137,ba546965-0622-40ac-a8ec-f4a7bde38e6b,246134672101633805267,Ro********as,App crashes frequently after loading from play store please help,1,1,8.8.54.481,2023-07-22 15:04:54
2900648,cbc2eda5-f62e-4f97-b894-6c34877edd6b,283112868820376555249,Na***********mi,Disappointed to don't listen song in offline.,1,0,8.7.84.382,2022-11-23 19:15:19
759323,f87855d3-fc1a-4287-bf2f-6885071026c9,307534947824298861159,A Google user,Loved,5,0,,2017-06-29 22:00:46
1010233,7bcf7644-bcb2-4aea-b04c-f20cdcb6c890,331350481840939042658,A Google user,Super easy to use . I LOVE THIS APP SOOOOOOO MUCH,5,0,8.4.46.575,2018-03-30 20:56:23
675779,8827104f-9a01-4737-8b50-42fd0da68da8,117702030444819440327,A Google user,Its great but you should add more skips to it,4,0,8.1.0.785,2017-04-03 22:32:45
2504773,8ad7a7bc-3abb-49e1-ba80-8f6b3d93c687,112542484662094933914,As********ta,Chep quality app I think this app is not good for you go for someone else and Spotify CEO telling Indian are cheap people he can't but they need free music. Yes I am INDIAN and I proud for that got to hell Spotify CEO I will never recommend to use Spotify there are many app to use and me and my area friends I suggest tham also to not use Spotify . Spotify CEO shame on you ..... Thanks IWTFYDWH IF YOU NOT UNDERSTAND THAN LIKE MY MESSAGE MOST LIKE COMMENTS THAN I WILL TELL YOU IN THIS CHAT,1,0,8.6.64.1081,2021-11-24 18:36:42
3373486,b18195a4-79da-4ea8-a2aa-b6e9b64ebde9,844461149671264287114,L***a,I don't even want to give 1 star..worst update the app dies not allow basic features anyway maybe I won't uninstall the app but I'm not gonna use this app infact I've already moved to a different streaming app..bye spotify,1,0,8.8.82.634,2023-11-13 21:49:52
540556,87e86df6-badd-4f3f-adb5-b1e93cc5177d,227837174357693789026,A Google user,Awesome App,5,0,6.9.0.1212,2016-11-13 16:22:11
799268,fc72f716-f97e-4805-8a03-2f4e31c0d573,339168794540882064917,A Google user,Perfect! Way better than a radio,5,0,8.4.11.1283,2017-08-08 19:30:29
97409,284e2fd0-4265-49c3-9264-d4c97d1bfd4c,326365207957855180606,A Google user,Love it!!!,5,0,1.6.0.952,2014-11-06 02:30:20
786590,22de32d0-261b-4cb3-af65-c78b6d07c505,243643799358513017997,A Google user,I love that it's free,5,0,8.4.9.271,2017-07-27 02:43:49
1354002,d974d040-dd77-4991-8a16-bcf0dc66539e,150464743263092849348,A Google user,BAD TO MANY ADS,1,0,,2019-03-16 23:36:49
2439350,5d7ae2d1-41cc-4e17-ab04-e4fed618e60e,580991616707629476952,SH*******GH,I think its a great app but i have one problem i want to delete stuff from my recently played but there isnt a option for it so please make it easy for you to delete podcasts playlists and other stuff from the recently played but excluding that its a great app you should give it a try,3,0,,2021-09-28 08:57:29
527642,eb148d0c-93c2-4446-8eb8-97794e57d891,158983229201422893259,A Google user,"Spotify has revolutionized the experience of listening to music , they have very accurate suggestions for songs 💯💯💯 best app for music ever !!",5,0,6.3.0.882,2016-10-27 01:51:24
2682409,2a297ac1-3754-40c1-a4f0-279316932893,964833241707374476007,Qu********an,"crash, cant use for more than 3 songz when i let the phone idle while im working, i need to keep the monitor on all the time",1,1,8.7.20.1261,2022-04-15 21:47:13
3159018,f35b794e-79be-4dcb-b325-8ef9f3929896,196799861534185742300,RE**********ON,Worst app ever they burned our beloved quran,1,0,8.8.44.527,2023-07-15 07:02:56
1491029,2a4ddfb1-d5a0-407c-acea-3c8f723fe48a,301002975409700458766,A Google user,"Since last week when I select Save on an Album, the songs are not on my song library. I have to save song by song so that way I can see them in my library.",3,0,8.4.94.817,2019-06-26 03:45:22
3103778,2c82ee78-2ca4-409a-8812-dba314b2c79c,511292295811087718963,Ha******an,Worst app ever !,1,0,,2023-07-05 11:25:32
1829676,e9cc4f84-b9b8-40fa-854e-b93b44898628,244009468607363032072,A Google user,"So this is a edit for a new problem, I've been trying to play my music and whenever I have to have an Ad play it goes all black and nothing happens. Honestly, I hate resetung my device over and over again or just waiting without any music. I hope for once you guys fix this or something because I dislike the quiet. I'm quite disappointed",1,9,8.5.54.869,2020-04-21 02:14:21
2048690,eac782a0-b676-4aba-8f36-b0b535908b7f,519268495984011520035,Br*******ch,Great service 👍,5,0,8.5.81.991,2020-10-23 23:31:43
2816793,c2b955e6-2fab-4029-a078-7849dd3efe8c,257068929787113789906,Be************es,Music and Podcast......of your choosing. What more does anybody need?,5,0,8.7.58.455,2022-08-22 11:32:44
3188760,d1ffac4f-3eb8-45b4-a113-9359349603f2,131189692170748250683,Da********ta,Love this app,5,0,8.7.92.521,2023-08-07 18:14:02
555095,bf205fe6-febc-410d-8ca5-0ac85f9f262f,119255217229643385816,A Google user,"Good app very good app i love it so much can give 1,000,000 star for this app",5,0,,2016-12-02 11:30:18
1192339,3b918781-9943-4a42-8c23-268348844d69,372521055529409600959,A Google user,Love it,5,0,8.4.75.670,2018-10-27 00:46:14
2220363,3159d246-bde7-4322-a7c0-2416941af4b2,178507754820185996635,Ni*********ma,Just aswesome!!,5,1,8.6.10.581,2021-03-23 03:31:59
2122129,faa4feec-9d6d-4c02-a0b5-fd9fbdf42ee9,588247672159317949432,Se********do,Excelente,5,0,8.5.89.901,2020-12-24 18:00:00
2041408,85ea6302-ca7f-4a69-b9da-a212b00cbc20,249898208228448815133,Kn********on,The only music streaming service you need,5,0,8.5.80.1037,2020-10-17 18:32:34
3144324,32b79aea-0762-48fe-af1f-d5866ebfe9ec,519978048880513745915,ad**********ri,Buycott,1,0,8.7.92.521,2023-07-10 12:36:15
3331744,8dc89fe2-def6-45d1-a28a-4ba55e04d12a,482157841017513684723,Al*********de,Bhikari app. Always asking to upgrade to premium . It's time to delete this app,1,1,8.8.80.599,2023-10-28 10:58:10
265413,4e74995a-04b2-4b96-8b5d-40134df71bcd,236607331837917205347,A Google user,Still kicks butt though.,5,0,3.8.0.800,2015-10-07 22:01:58
1131478,66107f81-6fc9-4e00-ae07-b39f4b93c130,322107341494765077295,A Google user,Totally a huge difference premium is totally worth every penny,5,0,8.4.46.575,2018-09-29 21:34:31
2491298,94db8b7a-fa9f-475c-84ba-a7d0720e1998,809797987995232133333,Sa*********ey,amazing songs,5,0,,2021-11-14 08:30:27
1048392,f8d24aa8-98bb-4f8f-a560-0d42407156ae,258404110994286789980,A Google user,"Best music service easy to use. Most selection of music out there on the 
web.",5,0,8.4.46.575,2018-05-13 19:36:20
109539,65adc2b5-1dbd-4810-bace-777349cba0c7,141797393531318606792,A Google user,They have alot of music butt not everything,5,0,1.7.0.830,2014-11-26 00:34:28
2483253,d85c0875-341d-4e04-a306-19bcea19044b,132047240067051480614,Pr********ma,Nice,3,0,8.6.74.1176,2021-11-07 05:24:17
2706014,8fe1bde0-842f-4d1a-8b11-21d0c06f585d,351493423340292156105,Pe************me,good app but you need to bring back the ability to preview songs its the easiest way to make playlists,3,0,,2022-05-06 11:33:21
1715917,31bce5b0-31e9-4c22-912f-ecc16388db73,312230096391560423636,A Google user,Good spotify keep moving i like the app,3,0,8.5.36.747,2020-01-01 04:29:36
2088508,2bf39392-fb27-4099-a4d7-2655985a6779,275946950344402062730,Em*********jk,"The app is very slow. It often says I have no internet connection when I do, and then I cannot use it apart from my downloaded songs. Sometimes when I hit the play button it just doesn't play. Bad app.",1,0,8.5.85.894,2020-11-27 09:31:04
312914,6b3580f2-f735-43e5-920f-5945381f7b00,555496726488188118504,A Google user,Love it,5,0,4.4.0.1008,2016-01-03 05:39:45
3036821,702741ca-2ab8-400b-8a00-a37fcc08809f,173209448980540490275,Po******om,Hey Spotify why aru removing song 😡😡😡🤬🤬,1,0,8.8.28.409,2023-04-25 15:04:10
2061687,d104b2f0-97c6-412e-86c2-4102d982b2c8,426158265054729411386,Sh***ri,Nice,4,0,8.5.82.894,2020-11-04 12:53:48
72580,77053b19-a7fb-4c04-8e3b-e64e52c15a8a,239212172835687150299,A Google user,Too many adds and spam emails.,1,0,,2014-09-22 20:03:08
849597,e6fe03fa-63b6-41d6-966c-c102b916cc7a,269160740686755127122,A Google user,This is my Life!,5,0,8.4.19.792,2017-10-04 04:14:39
1825243,72bcea5b-b73f-415a-a44f-7472aa547f2c,336099876000826036236,A Google user,Nice😎,5,0,8.5.51.941,2020-04-17 04:51:30
2216996,afe9ce9b-df60-4920-afa4-dfbe9b1a7a98,218463346248221567592,SA***SH,Bad application really Don't use it Much ad on this application,1,0,,2021-03-20 07:41:25
1682663,b6d861f8-741f-4b00-88d8-83a729605caf,322984766465482893955,A Google user,I love this app 😊,5,0,8.5.32.889,2019-12-02 16:25:25
1612415,20930013-0c9a-43bb-bdca-781e9a4b9d2b,126800149001726477270,A Google user,"I love It, You can listen to anything you want. Thats all",5,0,8.5.24.762,2019-09-28 14:12:53
1261735,93ad2791-14f6-4a3a-87e9-65af466e69e4,209497866099411516807,A Google user,"i like it but not much because i dont really like buying something that give u more things but can u please make this offline. im not ""rich"" so please make it offline u can keep the ads and only skipping 6 songs but please make it offline is just 1 thing",4,0,8.4.84.874,2018-12-23 14:45:13
1827973,3095701c-8b63-40e3-a1e2-a77128e4003d,294080341530709740683,A Google user,"It's absolutely amazing, perfect suits my musical taste.",5,0,8.5.51.941,2020-04-19 14:57:11
764986,b6df0f4c-3ae0-494f-b290-9ffbd4b744ea,176355952733785999699,A Google user,Awesome music app,5,0,8.4.5.1092,2017-07-05 11:38:50
382090,80ac45d8-8f75-478c-afd0-b4101cc499ee,361357980646597501826,A Google user,I love it...so .much.😄😄😄,5,0,5.1.0.849,2016-04-16 08:21:36
2047626,1ba66246-c11f-4c06-8200-73733921baf7,130306877500818780240,Ma******do,good,5,0,,2020-10-23 02:34:27
1918530,ab16e3db-a70b-4ef4-a6b4-5ad87ed8ee63,163075034523388225079,Er****************to,good,5,0,,2020-07-06 22:37:57
1702984,51405293-865d-4888-ac7e-74e5d231f8e5,322578674176661776406,A Google user,Good.,5,0,8.5.36.747,2019-12-20 05:13:13
841070,cd492539-86a9-489c-9cf3-6e11bff4fd52,334700865597507641857,A Google user,Its really good,5,0,8.4.19.792,2017-09-24 14:35:19
